replay_step,controller,controller_family,seed,true_label,detector_confidence,detector_estimated_ratio,attack_ratio,action_id,action_name,orig_index,label_bucket
237,DQN-TFC (seed=2024),DQN-TFC,2024,0,0.8119410872459412,0.8100000023841858,0.81,0,Forward,29145,benign
238,DQN-TFC (seed=2024),DQN-TFC,2024,0,0.8217334747314453,0.8199999928474426,0.82,0,Forward,29234,benign
239,DQN-TFC (seed=2024),DQN-TFC,2024,0,0.8317458629608154,0.8299999833106995,0.83,0,Forward,29238,benign
240,DQN-TFC (seed=2024),DQN-TFC,2024,0,0.8088564872741699,0.8100000023841858,0.81,0,Forward,29334,benign
241,DQN-TFC (seed=2024),DQN-TFC,2024,1,0.8475148677825928,0.8500000238418579,0.85,5,Drop,29394,attack
242,DQN-TFC (seed=2024),DQN-TFC,2024,0,0.8201691508293152,0.8199999928474426,0.83,0,Forward,29434,benign
243,DQN-TFC (seed=2024),DQN-TFC,2024,1,0.8426319360733032,0.8399999737739563,0.85,0,Forward,29457,attack
244,DQN-TFC (seed=2024),DQN-TFC,2024,0,0.8261587023735046,0.8299999833106995,0.83,5,Drop,29590,benign
245,DQN-TFC (seed=2024),DQN-TFC,2024,0,0.8141408562660217,0.8100000023841858,0.82,0,Forward,29634,benign
246,DQN-TFC (seed=2024),DQN-TFC,2024,0,0.8041713237762451,0.800000011920929,0.81,0,Forward,29644,benign
247,DQN-TFC (seed=2024),DQN-TFC,2024,0,0.8383910655975342,0.8399999737739563,0.84,0,Forward,29713,benign
248,DQN-TFC (seed=2024),DQN-TFC,2024,1,0.9029292464256287,0.8999999761581421,0.9,5,Drop,29828,attack
0,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.879833996295929,0.8799999952316284,0.88,6,Isolate,34,attack
1,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8099673390388489,0.8100000023841858,0.81,5,Drop,163,benign
2,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8290244936943054,0.8299999833106995,0.82,6,Isolate,359,benign
3,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8779748678207397,0.8799999952316284,0.87,6,Isolate,543,attack
4,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8908616900444031,0.8899999856948853,0.89,6,Isolate,788,attack
5,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8184310793876648,0.8199999928474426,0.83,6,Isolate,1007,benign
6,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8630930185317993,0.8700000047683716,0.86,6,Isolate,1077,attack
7,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7812010049819946,0.7799999713897705,0.78,6,Isolate,1173,benign
8,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7988349199295044,0.800000011920929,0.8,6,Isolate,1338,benign
9,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8783858418464661,0.8799999952316284,0.88,6,Isolate,1589,attack
10,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.9270837903022766,0.9300000071525574,0.93,6,Isolate,1711,attack
11,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.9204261302947998,0.9200000166893005,0.92,6,Isolate,1755,attack
12,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8790686726570129,0.8799999952316284,0.88,6,Isolate,1826,attack
13,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8598487377166748,0.8600000143051147,0.86,6,Isolate,2303,attack
14,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8559197187423706,0.8500000238418579,0.87,6,Isolate,2509,attack
15,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8448888659477234,0.8399999737739563,0.85,6,Isolate,2579,attack
16,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8343343138694763,0.8299999833106995,0.85,6,Isolate,2704,attack
17,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.909209668636322,0.9100000262260437,0.91,6,Isolate,2984,attack
18,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.892710268497467,0.8899999856948853,0.89,6,Isolate,3042,attack
19,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.779188334941864,0.7799999713897705,0.78,6,Isolate,3187,benign
20,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7874859571456909,0.7900000214576721,0.79,6,Isolate,3200,benign
21,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8884751200675964,0.8899999856948853,0.88,6,Isolate,3480,attack
22,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8297797441482544,0.8299999833106995,0.83,6,Isolate,3603,benign
23,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8987791538238525,0.8999999761581421,0.9,6,Isolate,4036,attack
24,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.9100563526153564,0.9100000262260437,0.91,6,Isolate,4096,attack
25,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7760412693023682,0.7799999713897705,0.78,6,Isolate,4223,benign
26,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7967140674591064,0.7900000214576721,0.8,6,Isolate,4492,benign
27,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.773356556892395,0.7699999809265137,0.78,6,Isolate,4724,benign
28,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.9137651920318604,0.9100000262260437,0.92,6,Isolate,4794,attack
29,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8725376129150391,0.8700000047683716,0.88,6,Isolate,4856,attack
30,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8711929321289062,0.8700000047683716,0.88,6,Isolate,4879,attack
31,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8682050108909607,0.8700000047683716,0.87,6,Isolate,5004,attack
32,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8684120178222656,0.8700000047683716,0.87,6,Isolate,5015,attack
33,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.9081689715385437,0.9100000262260437,0.91,6,Isolate,5100,attack
34,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8976726531982422,0.8999999761581421,0.9,6,Isolate,5137,attack
35,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8373674154281616,0.8399999737739563,0.83,6,Isolate,5188,benign
36,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.862047553062439,0.8600000143051147,0.86,6,Isolate,5222,attack
37,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8858568668365479,0.8799999952316284,0.89,6,Isolate,5375,attack
38,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8564433455467224,0.8500000238418579,0.86,6,Isolate,5529,attack
39,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8269306421279907,0.8199999928474426,0.83,6,Isolate,5615,benign
40,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.813768208026886,0.8100000023841858,0.8,6,Isolate,5691,benign
41,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8197215795516968,0.8100000023841858,0.81,6,Isolate,5747,benign
42,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8220182061195374,0.8100000023841858,0.81,6,Isolate,5774,benign
43,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8663164377212524,0.8600000143051147,0.86,6,Isolate,5933,attack
44,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.849316418170929,0.8399999737739563,0.84,6,Isolate,5966,benign
45,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8093292713165283,0.800000011920929,0.8,6,Isolate,6009,benign
46,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8414927124977112,0.8399999737739563,0.83,6,Isolate,6047,benign
47,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7934058308601379,0.7900000214576721,0.79,5,Drop,6156,benign
48,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7934057116508484,0.7900000214576721,0.79,5,Drop,6158,benign
49,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8012173175811768,0.800000011920929,0.8,5,Drop,6161,benign
50,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8523243069648743,0.8500000238418579,0.85,6,Isolate,6544,attack
51,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8538548350334167,0.8500000238418579,0.85,6,Isolate,6691,attack
52,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8254052996635437,0.8299999833106995,0.83,6,Isolate,7158,benign
53,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7887188196182251,0.7900000214576721,0.79,6,Isolate,7298,benign
54,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8693459033966064,0.8700000047683716,0.87,6,Isolate,7805,attack
55,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8328465819358826,0.8299999833106995,0.83,6,Isolate,7938,benign
56,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8672149181365967,0.8700000047683716,0.87,6,Isolate,8112,attack
57,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8870208859443665,0.8899999856948853,0.89,6,Isolate,8169,attack
58,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8547448515892029,0.8600000143051147,0.86,6,Isolate,8187,attack
59,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8655512928962708,0.8700000047683716,0.87,6,Isolate,8323,attack
60,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7602249383926392,0.7599999904632568,0.76,6,Isolate,8570,benign
61,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7500377893447876,0.75,0.75,6,Isolate,8585,benign
62,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7400667071342468,0.7400000095367432,0.74,6,Isolate,8593,benign
63,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8890588283538818,0.8899999856948853,0.88,6,Isolate,8699,attack
64,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8890588879585266,0.8899999856948853,0.88,6,Isolate,8700,attack
65,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8400719165802002,0.8399999737739563,0.84,6,Isolate,8758,benign
66,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.800307035446167,0.7900000214576721,0.79,6,Isolate,8963,benign
67,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8101561069488525,0.8100000023841858,0.81,6,Isolate,9413,benign
68,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8594833612442017,0.8600000143051147,0.86,6,Isolate,9754,attack
69,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8076704144477844,0.8100000023841858,0.81,6,Isolate,9871,benign
70,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7902960777282715,0.7900000214576721,0.79,5,Drop,9907,benign
71,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.9019876718521118,0.8999999761581421,0.9,6,Isolate,10288,attack
72,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8918544054031372,0.8899999856948853,0.89,6,Isolate,10301,attack
73,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8455605506896973,0.8500000238418579,0.85,6,Isolate,10545,attack
74,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8055262565612793,0.800000011920929,0.79,6,Isolate,10720,benign
75,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8840524554252625,0.8700000047683716,0.88,6,Isolate,10844,attack
76,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8640789985656738,0.8500000238418579,0.86,6,Isolate,10855,attack
77,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7940945625305176,0.7799999713897705,0.79,6,Isolate,10888,benign
78,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7955327033996582,0.7900000214576721,0.8,6,Isolate,10926,benign
79,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8359295725822449,0.8299999833106995,0.84,6,Isolate,11013,benign
80,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8027329444885254,0.7900000214576721,0.79,6,Isolate,11177,benign
81,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8449897170066833,0.8399999737739563,0.84,6,Isolate,11275,benign
82,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8350366950035095,0.8299999833106995,0.83,6,Isolate,11301,benign
83,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8350360989570618,0.8299999833106995,0.83,6,Isolate,11302,benign
84,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.81482994556427,0.8100000023841858,0.81,6,Isolate,11352,benign
85,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8718368411064148,0.8700000047683716,0.87,6,Isolate,11464,attack
86,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8501495122909546,0.8500000238418579,0.86,6,Isolate,11772,attack
87,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8084815144538879,0.800000011920929,0.81,6,Isolate,11813,benign
88,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8098862171173096,0.8100000023841858,0.81,6,Isolate,11881,benign
89,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8678771257400513,0.8700000047683716,0.86,6,Isolate,12061,attack
90,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8481305837631226,0.8500000238418579,0.84,6,Isolate,12088,benign
91,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.858406126499176,0.8600000143051147,0.85,6,Isolate,12109,attack
92,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8504123091697693,0.8500000238418579,0.85,6,Isolate,12137,attack
93,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8224881887435913,0.8199999928474426,0.82,6,Isolate,12176,benign
94,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8422060608863831,0.8399999737739563,0.84,6,Isolate,12187,benign
95,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8399506211280823,0.8399999737739563,0.84,6,Isolate,12297,benign
96,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8687772154808044,0.8700000047683716,0.87,6,Isolate,12464,attack
97,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8521358966827393,0.8500000238418579,0.85,6,Isolate,12715,attack
98,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8409515619277954,0.8399999737739563,0.85,6,Isolate,12891,attack
99,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8435349464416504,0.8399999737739563,0.85,6,Isolate,12963,attack
100,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8321276307106018,0.8299999833106995,0.83,6,Isolate,13036,benign
101,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8130981922149658,0.8100000023841858,0.81,6,Isolate,13047,benign
102,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8230418562889099,0.8199999928474426,0.82,6,Isolate,13058,benign
103,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8648033142089844,0.8600000143051147,0.86,6,Isolate,13189,attack
104,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8940011858940125,0.8899999856948853,0.89,6,Isolate,13220,attack
105,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8817206621170044,0.8799999952316284,0.89,6,Isolate,13229,attack
106,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.789798378944397,0.7900000214576721,0.79,6,Isolate,13418,benign
107,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.799791693687439,0.800000011920929,0.8,6,Isolate,13422,benign
108,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8395397067070007,0.8399999737739563,0.85,6,Isolate,13790,attack
109,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8311482071876526,0.8299999833106995,0.84,6,Isolate,13821,benign
110,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8897304534912109,0.8899999856948853,0.89,6,Isolate,13896,attack
111,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8981784582138062,0.8999999761581421,0.9,6,Isolate,13941,attack
112,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8418792486190796,0.8500000238418579,0.84,5,Drop,14060,benign
113,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8191235065460205,0.8100000023841858,0.8,6,Isolate,14233,benign
114,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8727867007255554,0.8700000047683716,0.88,6,Isolate,14309,attack
115,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.859923243522644,0.8600000143051147,0.86,6,Isolate,15051,attack
116,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8823280930519104,0.8799999952316284,0.88,6,Isolate,15187,attack
117,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8324939608573914,0.8299999833106995,0.83,6,Isolate,15211,benign
118,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8637133836746216,0.8600000143051147,0.86,6,Isolate,15308,attack
119,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8160220384597778,0.8100000023841858,0.82,6,Isolate,15325,benign
120,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.754787802696228,0.75,0.76,6,Isolate,15412,benign
121,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.851523756980896,0.8500000238418579,0.85,6,Isolate,15587,attack
122,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8701123595237732,0.8700000047683716,0.87,6,Isolate,15646,attack
123,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8801069855690002,0.8799999952316284,0.88,6,Isolate,15647,attack
124,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.9189636707305908,0.9200000166893005,0.91,6,Isolate,15731,attack
125,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8464939594268799,0.8500000238418579,0.84,6,Isolate,16024,benign
126,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8612254858016968,0.8600000143051147,0.87,6,Isolate,16469,attack
127,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8597354292869568,0.8600000143051147,0.87,6,Isolate,16492,attack
128,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8625316619873047,0.8600000143051147,0.86,6,Isolate,16621,attack
129,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8625324964523315,0.8600000143051147,0.86,6,Isolate,16622,attack
130,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8334140777587891,0.8299999833106995,0.84,6,Isolate,16712,benign
131,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8998856544494629,0.8999999761581421,0.9,6,Isolate,16856,attack
132,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8994457721710205,0.8999999761581421,0.9,6,Isolate,16929,attack
133,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8741875290870667,0.8700000047683716,0.88,6,Isolate,17031,attack
134,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8287768363952637,0.8199999928474426,0.84,6,Isolate,17229,benign
135,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8439942002296448,0.8399999737739563,0.84,6,Isolate,17474,benign
136,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8278783559799194,0.8199999928474426,0.82,6,Isolate,17678,benign
137,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8066718578338623,0.800000011920929,0.8,6,Isolate,17719,benign
138,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8577614426612854,0.8500000238418579,0.84,6,Isolate,18102,benign
139,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8832355737686157,0.8799999952316284,0.87,6,Isolate,18120,attack
140,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8787582516670227,0.8799999952316284,0.88,6,Isolate,18188,attack
141,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.9003291130065918,0.8999999761581421,0.9,6,Isolate,18373,attack
142,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8293827176094055,0.8299999833106995,0.83,6,Isolate,18429,benign
143,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8019344806671143,0.800000011920929,0.8,6,Isolate,18605,benign
144,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7719220519065857,0.7699999809265137,0.77,5,Drop,18629,benign
145,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8580705523490906,0.8600000143051147,0.86,6,Isolate,19034,attack
146,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8591589331626892,0.8600000143051147,0.86,6,Isolate,19261,attack
147,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8198917508125305,0.8199999928474426,0.82,6,Isolate,19568,benign
148,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8346434831619263,0.8299999833106995,0.84,6,Isolate,19606,benign
149,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.6925909519195557,0.6899999976158142,0.69,5,Drop,19803,benign
150,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8533068895339966,0.8500000238418579,0.85,6,Isolate,19973,attack
151,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.9491422176361084,0.949999988079071,0.95,6,Isolate,20134,attack
152,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8576992154121399,0.8600000143051147,0.86,6,Isolate,20261,attack
153,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.837689220905304,0.8399999737739563,0.84,6,Isolate,20271,benign
154,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8698458075523376,0.8700000047683716,0.87,6,Isolate,20328,attack
155,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8497189879417419,0.8500000238418579,0.85,6,Isolate,20578,attack
156,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8485469818115234,0.8500000238418579,0.85,6,Isolate,20712,attack
157,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8510622978210449,0.8500000238418579,0.86,6,Isolate,20838,attack
158,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8205698132514954,0.8199999928474426,0.82,6,Isolate,20916,benign
159,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7999889254570007,0.800000011920929,0.8,6,Isolate,21203,benign
160,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7922539710998535,0.7900000214576721,0.8,6,Isolate,21295,benign
161,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7913861870765686,0.7900000214576721,0.8,6,Isolate,21299,benign
162,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.830646812915802,0.8299999833106995,0.84,6,Isolate,21508,benign
163,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8479499816894531,0.8500000238418579,0.85,6,Isolate,21600,attack
164,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8187517523765564,0.8199999928474426,0.81,5,Drop,21733,benign
165,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7671636343002319,0.7599999904632568,0.76,6,Isolate,21806,benign
166,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8541373610496521,0.8399999737739563,0.86,6,Isolate,21948,attack
167,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.876903235912323,0.8700000047683716,0.87,6,Isolate,22082,attack
168,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.9052704572677612,0.8999999761581421,0.9,6,Isolate,22110,attack
169,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8391054272651672,0.8399999737739563,0.83,6,Isolate,22171,benign
170,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8498303294181824,0.8500000238418579,0.85,6,Isolate,22284,attack
171,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8491634130477905,0.8500000238418579,0.85,6,Isolate,22317,attack
172,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8691211938858032,0.8700000047683716,0.87,6,Isolate,22329,attack
173,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8876321911811829,0.8899999856948853,0.89,6,Isolate,22468,attack
174,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8775237202644348,0.8799999952316284,0.88,6,Isolate,22501,attack
175,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8302080035209656,0.8299999833106995,0.83,6,Isolate,22708,benign
176,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8703062534332275,0.8700000047683716,0.87,6,Isolate,22853,attack
177,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8237143158912659,0.8199999928474426,0.82,6,Isolate,22944,benign
178,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8696657419204712,0.8600000143051147,0.86,6,Isolate,23025,attack
179,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8847257494926453,0.8799999952316284,0.88,6,Isolate,23094,attack
180,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8747749924659729,0.8700000047683716,0.87,6,Isolate,23112,attack
181,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8125288486480713,0.8100000023841858,0.81,6,Isolate,23209,benign
182,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8284656405448914,0.8299999833106995,0.83,6,Isolate,23431,benign
183,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8589532971382141,0.8600000143051147,0.86,6,Isolate,23733,attack
184,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8488499522209167,0.8500000238418579,0.85,6,Isolate,23759,attack
185,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8388105034828186,0.8399999737739563,0.84,6,Isolate,23778,benign
186,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8340607285499573,0.8299999833106995,0.83,6,Isolate,23811,benign
187,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8036412000656128,0.800000011920929,0.8,6,Isolate,24133,benign
188,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7837530374526978,0.7799999713897705,0.78,6,Isolate,24191,benign
189,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7800889611244202,0.7799999713897705,0.78,6,Isolate,24211,benign
190,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8676241040229797,0.8600000143051147,0.87,6,Isolate,24373,attack
191,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8401661515235901,0.8399999737739563,0.84,6,Isolate,24560,benign
192,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8799384832382202,0.8799999952316284,0.88,6,Isolate,24613,attack
193,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.889945924282074,0.8899999856948853,0.89,6,Isolate,24618,attack
194,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8958290219306946,0.8899999856948853,0.91,6,Isolate,24726,attack
195,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8804629445075989,0.8799999952316284,0.88,6,Isolate,24772,attack
196,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.843108594417572,0.8399999737739563,0.84,6,Isolate,24837,benign
197,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8299122452735901,0.8299999833106995,0.83,6,Isolate,24967,benign
198,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.8168489336967468,0.8199999928474426,0.82,6,Isolate,24996,benign
199,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7699838280677795,0.7599999904632568,0.77,6,Isolate,25212,benign
200,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8604229688644409,0.8600000143051147,0.86,6,Isolate,25323,attack
201,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8699449300765991,0.8700000047683716,0.87,6,Isolate,25341,attack
202,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7626132369041443,0.7599999904632568,0.76,6,Isolate,25525,benign
203,DQN-TFC (seed=2025),DQN-TFC,2025,0,0.7826955914497375,0.7799999713897705,0.78,6,Isolate,25624,benign
204,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8601194024085999,0.8600000143051147,0.86,6,Isolate,25753,attack
205,DQN-TFC (seed=2025),DQN-TFC,2025,1,0.8498777151107788,0.8500000238418579,0.85,6,Isolate,25855,attack
